Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price,Total_Cost,missing_company,invalid_company,missing_product,invalid_product,missing_price,missing_date,missing_qty,missing_total_cost
130,44,,17.0,,132278.15336786353,2520000.0,False,False,True,True,False,True,False,False
131,,18,10.0,,122582.88899120722,1478400.0,True,True,False,False,False,True,False,False
132,68,,14.0,,90413.37382885854,1237600.0,False,False,True,True,False,True,False,False
136,66,,18.0,2023-05-02,172130.2875102671,3024000.0,False,False,True,True,False,False,False,False
137,48,16,18.0,,112346.74143720766,,False,False,False,True,False,True,False,True
,,6,3.0,2021-01-11,173265.02954849697,358400.0,True,True,False,False,False,False,False,False
140,,6,6.0,,182139.64579731665,1254400.0,True,True,False,False,False,True,False,False
144,24,,12.0,,245537.60102095065,2464000.0,False,False,True,True,False,True,False,False
147,44,,13.0,,96646.72121818564,1310400.0,False,False,True,True,False,True,False,False
152,14,13,9.0,2024-01-11,208430.22700451245,1764000.0,False,True,False,False,False,False,False,False
161,57,8,13.0,,136687.37000836225,,False,False,False,True,False,True,False,True
164,57,16,5.0,2023-06-25,96094.057362997,532000.0,False,False,False,True,False,False,False,False
166,,9,5.0,,110468.910022556,672000.0,True,True,False,False,False,True,False,False
169,27,16,4.0,,102696.51806455832,319200.0,False,False,False,True,False,True,False,False
171,3,,4.0,2022-05-23,93347.83373992937,302400.0,False,False,True,True,False,False,False,False
174,,20,7.0,,245548.33195576028,1792000.0,True,True,False,False,False,True,False,False
177,,2,,,176300.88580699303,168000.0,True,True,False,False,False,True,True,False
179,20,16,15.0,,111981.21257084004,1596000.0,False,False,False,True,False,True,False,False
,80,16,20.0,2022-05-22,115386.77343731456,2021600.0,False,False,False,True,False,False,False,False
181,,19,11.0,,,1142400.0,True,True,False,False,True,True,False,False
182,37,16,13.0,,108594.79335453386,,False,False,False,True,False,True,False,True
184,,,13.0,,152364.72718125727,,True,True,True,True,False,True,False,True
189,52,2,17.0,,173987.90629250422,3024000.0,False,True,False,False,False,True,False,False
190,37,,2.0,,91105.39658869534,168000.0,False,False,True,True,False,True,False,False
,49,,10.0,2024-07-18,149572.46138529302,1360800.0,False,False,True,True,False,False,False,False
197,3,,13.0,,105498.50192892311,1456000.0,False,False,True,True,False,True,False,False
199,88,,15.0,,165251.93087871242,2419200.0,False,False,True,True,False,True,False,False
202,24,16,8.0,,112236.09748242,957600.0,False,False,False,True,False,True,False,False
204,70,8,16.0,,,2268000.0,False,False,False,True,True,True,False,False
210,79,16,12.0,,102078.65364100951,1383200.0,False,False,False,True,False,True,False,False
215,,11,17.0,,,2665600.0,True,True,False,False,True,True,False,False
,8,19,19.0,,87326.61401433236,1808800.0,False,True,False,False,False,True,False,False
220,74,18,11.0,,137928.05372042107,1612800.0,False,True,False,False,False,True,False,False
221,33,8,15.0,,137983.87482261873,2268000.0,False,False,False,True,False,True,False,False
222,6,3,9.0,2021-10-21,95264.50205000142,907200.0,False,True,False,False,False,False,False,False
223,41,8,12.0,2021-07-14,138968.3857767312,1663200.0,False,False,False,True,False,False,False,False
226,18,16,14.0,2023-08-31,113497.5603310924,1596000.0,False,True,False,True,False,False,False,False
230,24,16,11.0,,112742.80182618814,1276800.0,False,False,False,True,False,True,False,False
232,40,18,6.0,,131496.97640047863,806400.0,False,True,False,False,False,True,False,False
,13,8,12.0,,142797.92095872076,1663200.0,False,False,False,True,False,True,False,False
249,99,3,19.0,,90882.30335676816,1915200.0,False,True,False,False,False,True,False,False
251,90,,7.0,,193977.86144579935,1372000.0,False,False,True,True,False,True,False,False
252,95,,12.0,2024-08-30,223043.01465618704,2464000.0,False,False,True,True,False,False,False,False
253,99,6,4.0,,,537600.0,False,True,False,False,True,True,False,False
257,8,8,19.0,,140193.1514436229,3024000.0,False,True,False,True,False,True,False,False
,35,16,13.0,,,1489600.0,False,False,False,True,True,True,False,False
260,,18,11.0,,146529.5699551049,,True,True,False,False,False,True,False,True
266,8,10,7.0,,93132.47117990826,716800.0,False,True,False,False,False,True,False,False
,,1,,,,1540000.0,True,True,False,False,True,True,True,False
275,42,,1.0,,223844.75943446576,448000.0,False,False,True,True,False,True,False,False
277,9,16,,,95839.9488764978,744800.0,False,False,False,True,False,True,True,False
280,,13,3.0,2022-01-23,200665.7529121536,784000.0,True,True,False,False,False,False,False,False
,,11,11.0,,157360.89284638187,1881600.0,True,True,False,False,False,True,False,False
283,28,,13.0,,,3136000.0,False,True,True,True,True,True,False,False
284,,19,1.0,,87062.59586513985,190400.0,True,True,False,False,False,True,False,False
291,,12,16.0,,,1344000.0,True,True,False,False,True,True,False,False
,,,9.0,,97541.87049038892,851200.0,True,True,True,True,False,True,False,False
300,,,15.0,,140460.86471875335,1932000.0,True,True,True,True,False,True,False,False
301,23,8,10.0,,165996.90499448008,1512000.0,False,False,False,True,False,True,False,False
,58,8,11.0,,150194.64413574996,1512000.0,False,False,False,True,False,True,False,False
309,,5,16.0,,77165.82731426397,1344000.0,True,True,False,False,False,True,False,False
313,,4,17.0,,116726.373278371,1971200.0,True,True,False,False,False,True,False,False
315,,1,4.0,2023-02-12,128063.5622948443,420000.0,True,True,False,False,False,False,False,False
316,,15,17.0,2023-12-04,102525.62802642657,,True,True,False,False,False,False,False,True
318,,5,21.0,2024-08-16,83029.95388178731,1680000.0,True,True,False,False,False,False,False,False
322,,11,12.0,,141583.3419338855,1881600.0,True,True,False,False,False,True,False,False
323,,7,11.0,,156971.3566442939,1814400.0,True,True,False,False,False,True,False,False
327,,3,19.0,,94625.78758108952,1814400.0,True,True,False,False,False,True,False,False
331,26,,,,180694.4296140619,896000.0,False,False,True,True,False,True,True,False
335,,16,6.0,,96536.34117979906,744800.0,True,True,False,True,False,True,False,False
339,27,8,11.0,,141477.49287386678,,False,False,False,True,False,True,False,True
343,28,,4.0,,135912.39702982412,644000.0,False,True,True,True,False,True,False,False
344,75,16,2.0,,,212800.0,False,False,False,True,True,True,False,False
346,93,,,,92785.54756236238,1713600.0,False,False,True,True,False,True,True,False
348,67,8,19.0,,162487.74773018318,3024000.0,False,False,False,True,False,True,False,False
349,,2,15.0,,177687.4842850943,2352000.0,True,True,False,False,False,True,False,False
350,74,8,3.0,,146716.47295858333,302400.0,False,True,False,True,False,True,False,False
356,26,,8.0,,99981.98426650304,705600.0,False,False,True,True,False,True,False,False
357,81,8,18.0,,141451.79361026335,2872800.0,False,False,False,True,False,True,False,False
359,,5,6.0,,91682.02154271372,588000.0,True,True,False,False,False,True,False,False
360,,19,17.0,,102310.9007068355,1523200.0,True,True,False,False,False,True,False,False
363,,9,2.0,,118680.43163716704,336000.0,True,True,False,False,False,True,False,False
366,17,16,16.0,,111822.08234972256,1702400.0,False,False,False,True,False,True,False,False
367,21,8,9.0,,136598.1696476663,1512000.0,False,False,False,True,False,True,False,False
370,75,16,14.0,2023-04-08,114419.86789256416,1489600.0,False,False,False,True,False,False,False,False
372,37,,18.0,,105401.91098468684,1904000.0,False,False,True,True,False,True,False,False
376,40,12,11.0,,89130.10480360886,,False,True,False,False,False,True,False,True
382,79,,17.0,,91243.2661626081,1523200.0,False,False,True,True,False,True,False,False
383,56,16,5.0,,100820.4964032487,532000.0,False,False,False,True,False,True,False,False
384,61,16,,,100840.60221942655,957600.0,False,False,False,True,False,True,True,False
385,40,1,,,135710.4642646774,1120000.0,False,True,False,False,False,True,True,False
386,74,7,18.0,,,2872800.0,False,True,False,False,True,True,False,False
388,99,,18.0,,134171.80660004512,,False,True,True,True,False,True,False,True
389,67,16,12.0,,114938.14872011074,1170400.0,False,False,False,True,False,True,False,False
,19,8,16.0,2023-03-17,144748.47184438718,2419200.0,False,False,False,True,False,False,False,False
399,,18,19.0,2021-10-22,134314.38397805594,2419200.0,True,True,False,False,False,False,False,False
402,40,15,17.0,2021-01-25,106473.55755783824,1814400.0,False,True,False,False,False,False,False,False
404,3,8,6.0,2023-10-03,155935.45860035098,1058400.0,False,False,False,True,False,False,False,False
405,51,,13.0,,146438.34350324102,2038400.0,False,False,True,True,False,True,False,False
,,6,2.0,2023-05-21,161600.49551962205,358400.0,True,True,False,False,False,False,False,False
408,77,8,7.0,,145678.08527702495,1209600.0,False,False,False,True,False,True,False,False
414,,7,18.0,,140836.0057736697,2570400.0,True,True,False,False,False,True,False,False
415,,16,3.0,,109264.2203181951,212800.0,True,True,False,True,False,True,False,False
416,,6,8.0,2023-02-01,194915.76861597144,1254400.0,True,True,False,False,False,False,False,False
417,,3,7.0,2022-05-09,98292.85048540376,705600.0,True,True,False,False,False,False,False,False
419,70,,21.0,,107410.4198132719,2240000.0,False,False,True,True,False,True,False,False
421,,,7.0,2021-11-21,177579.5361446686,1176000.0,True,True,True,True,False,False,False,False
423,67,,8.0,2023-11-20,96420.99351539755,907200.0,False,False,True,True,False,False,False,False
429,,13,18.0,,201852.41805038927,3724000.0,True,True,False,False,False,True,False,False
435,74,,2.0,,,95200.0,False,True,True,True,True,True,False,False
437,,9,13.0,,103401.70275847,1344000.0,True,True,False,False,False,True,False,False
441,87,,18.0,2024-04-03,176838.2537239171,3404800.0,False,False,True,True,False,False,False,False
,8,13,20.0,,190316.36093103743,3920000.0,False,True,False,False,False,True,False,False
,11,,8.0,2021-12-02,144745.56380306292,1097600.0,False,False,True,True,False,False,False,False
445,24,,18.0,2021-11-28,84554.10734813687,1702400.0,False,False,True,True,False,False,False,False
449,,16,1.0,,116546.6519426792,212800.0,True,True,False,True,False,True,False,False
453,35,8,3.0,,164140.00796766448,453600.0,False,False,False,True,False,True,False,False
455,,20,5.0,,237711.22661509644,1344000.0,True,True,False,False,False,True,False,False
457,5,8,7.0,,163011.13839519047,907200.0,False,False,False,True,False,True,False,False
461,,14,19.0,2022-04-30,133552.21727188944,2447200.0,True,True,False,False,False,False,False,False
467,,12,15.0,,87819.2707684305,1344000.0,True,True,False,False,False,True,False,False
469,39,,10.0,2024-05-01,175112.27587884924,1512000.0,False,False,True,True,False,False,False,False
,99,7,20.0,,157778.52721700963,2872800.0,False,True,False,False,False,True,False,False
473,32,,2.0,,90265.78265818894,285600.0,False,False,True,True,False,True,False,False
480,,18,3.0,2021-10-02,132795.32127332062,537600.0,True,True,False,False,False,False,False,False
481,40,13,9.0,,,1960000.0,False,True,False,False,True,True,False,False
,33,,18.0,,169893.95922348436,3192000.0,False,False,True,True,False,True,False,False
495,30,,4.0,2021-05-03,106143.32018517512,,False,False,True,True,False,False,False,True
500,,8,14.0,2021-07-07,159039.0183641759,1965600.0,True,True,False,True,False,False,False,False
502,18,2,2.0,,178138.74135982775,504000.0,False,True,False,False,False,True,False,False
504,,19,,,95066.31952811893,95200.0,True,True,False,False,False,True,True,False
506,50,,12.0,2024-07-19,231270.3111898673,2464000.0,False,False,True,True,False,False,False,False
509,,20,13.0,,222670.18178840095,2688000.0,True,True,False,False,False,True,False,False
512,91,8,11.0,2021-08-14,146295.25248839176,1663200.0,False,False,False,True,False,False,False,False
514,99,14,18.0,,136308.65927509978,2189600.0,False,True,False,False,False,True,False,False
519,,7,6.0,,146655.87673396408,907200.0,True,True,False,False,False,True,False,False
521,44,16,17.0,,100948.7978356501,1915200.0,False,False,False,True,False,True,False,False
524,68,,,,187266.97015253932,3136000.0,False,False,True,True,False,True,True,False
525,52,12,2.0,,76887.81114765587,84000.0,False,True,False,False,False,True,False,False
530,59,16,19.0,,101553.19750142712,1915200.0,False,False,False,True,False,True,False,False
531,52,19,13.0,,103924.48576801603,1142400.0,False,True,False,False,False,True,False,False
533,72,,12.0,,155195.2252212055,2016000.0,False,False,True,True,False,True,False,False
535,,8,11.0,,162621.99790091053,1663200.0,True,True,False,True,False,True,False,False
,,18,11.0,2021-01-02,143703.23676572935,1344000.0,True,True,False,False,False,False,False,False
538,89,,7.0,,122469.10745895193,672000.0,False,False,True,True,False,True,False,False
539,67,,2.0,,214091.71678120084,672000.0,False,False,True,True,False,True,False,False
542,55,,,,141442.5597706021,1680000.0,False,False,True,True,False,True,True,False
545,28,,19.0,2024-03-30,79439.18671078986,1596000.0,False,True,True,True,False,False,False,False
547,83,8,17.0,,157591.32967990614,2419200.0,False,False,False,True,False,True,False,False
549,6,18,,,142518.76123375428,1612800.0,False,True,False,False,False,True,True,False
555,99,1,,,127316.36707843136,1120000.0,False,True,False,False,False,True,True,False
561,50,,12.0,,195977.62488615463,2156000.0,False,False,True,True,False,True,False,False
566,,13,,2022-10-31,185265.88411403287,3920000.0,True,True,False,False,False,False,True,False
,19,,0.0,,122687.34456517769,112000.0,False,False,True,True,False,True,False,False
569,42,,6.0,,120732.64753309912,772800.0,False,False,True,True,False,True,False,False
571,3,,10.0,2024-10-07,104360.8539004588,1170400.0,False,False,True,True,False,False,False,False
575,18,3,7.0,,101028.65906101924,705600.0,False,True,False,False,False,True,False,False
581,,4,17.0,,120553.09672886762,2094400.0,True,True,False,False,False,True,False,False
,33,,17.0,,112571.2579744972,1702400.0,False,False,True,True,False,True,False,False
583,,5,5.0,,82077.44002652424,336000.0,True,True,False,False,False,True,False,False
587,,15,3.0,,91768.4157881998,302400.0,True,True,False,False,False,True,False,False
590,61,8,10.0,2024-09-05,160076.45104591464,1512000.0,False,False,False,True,False,False,False,False
591,,19,10.0,,93006.4755894877,,True,True,False,False,False,True,False,True
595,52,7,12.0,,149191.79579653367,1814400.0,False,True,False,False,False,True,False,False
596,8,10,6.0,,87711.45822057535,448000.0,False,True,False,False,False,True,False,False
602,92,,13.0,2022-01-27,94040.10847056966,1411200.0,False,False,True,True,False,False,False,False
603,61,,9.0,,131638.55163454765,1030400.0,False,False,True,True,False,True,False,False
604,18,18,1.0,,134469.43255708268,134400.0,False,True,False,False,False,True,False,False
617,3,16,4.0,,105112.54613861008,425600.0,False,False,False,True,False,True,False,False
618,,1,17.0,,134291.83163592857,2520000.0,True,True,False,False,False,True,False,False
620,17,,7.0,,104409.60102984766,666400.0,False,False,True,True,False,True,False,False
621,,15,17.0,,92916.94085191176,,True,True,False,False,False,True,False,True
622,18,14,2.0,,128932.33226376108,386400.0,False,True,False,False,False,True,False,False
629,31,16,10.0,,,957600.0,False,False,False,True,True,True,False,False
632,86,16,17.0,,100844.1311241468,,False,False,False,True,False,True,False,True
638,91,,16.0,,128627.8209292308,2240000.0,False,False,True,True,False,True,False,False
639,,12,8.0,,86006.60554259381,672000.0,True,True,False,False,False,True,False,False
640,40,15,8.0,,101521.63026635878,907200.0,False,True,False,False,False,True,False,False
641,,14,16.0,2022-06-30,137919.0772180704,1932000.0,True,True,False,False,False,False,False,False
647,69,,2.0,,126083.36493596013,128800.0,False,False,True,True,False,True,False,False
651,74,9,15.0,,101538.048290075,1568000.0,False,True,False,False,False,True,False,False
659,73,16,12.0,,111648.45721979372,1170400.0,False,False,False,True,False,True,False,False
666,62,,20.0,,75755.41071959042,1680000.0,False,False,True,True,False,True,False,False
669,81,,14.0,2024-07-10,94145.27043752169,1512000.0,False,False,True,True,False,False,False,False
670,3,8,12.0,2024-04-03,147153.40209055608,1814400.0,False,False,False,True,False,False,False,False
671,81,8,10.0,,152105.47806543024,1663200.0,False,False,False,True,False,True,False,False
672,59,,19.0,,137041.59445472158,2520000.0,False,False,True,True,False,True,False,False
678,90,,10.0,,106371.49146105624,907200.0,False,False,True,True,False,True,False,False
681,21,,7.0,,147739.59093845866,940800.0,False,False,True,True,False,True,False,False
685,,,21.0,,139676.11440506624,,True,True,True,True,False,True,False,True
687,82,16,20.0,,113722.55859479496,2021600.0,False,False,False,True,False,True,False,False
701,37,16,0.0,2022-12-12,108882.29918382602,106400.0,False,False,False,True,False,False,False,False
702,36,2,14.0,,171159.19329009068,2352000.0,False,True,False,False,False,True,False,False
705,8,15,16.0,2022-04-03,95671.38923305308,1512000.0,False,True,False,False,False,False,False,False
708,6,19,,2023-01-10,,1808800.0,False,True,False,False,True,False,True,False
709,36,8,,,139918.27488693036,604800.0,False,True,False,True,False,True,True,False
,,,8.0,,193348.81331363824,1612800.0,True,True,True,True,False,True,False,False
715,6,9,18.0,2022-05-11,111382.04277304388,2128000.0,False,True,False,False,False,False,False,False
717,,4,,2024-01-16,131274.40038860796,616000.0,True,True,False,False,False,False,True,False
721,,6,,,185091.2582680094,2867200.0,True,True,False,False,False,True,True,False
724,18,13,13.0,,181371.67505462552,2548000.0,False,True,False,False,False,True,False,False
726,,14,,2023-02-17,136102.40765822574,1288000.0,True,True,False,False,False,False,True,False
727,13,16,18.0,,115959.40470990376,1915200.0,False,False,False,True,False,True,False,False
730,17,8,20.0,,162452.77049902166,3024000.0,False,False,False,True,False,True,False,False
734,,13,,,207487.78938272485,1568000.0,True,True,False,False,False,True,True,False
737,52,3,9.0,,101255.13167608934,1008000.0,False,True,False,False,False,True,False,False
,,17,18.0,,156031.05466572224,2856000.0,True,True,False,False,False,True,False,False
743,,17,,,170916.8903031113,336000.0,True,True,False,False,False,True,True,False
,,9,7.0,2022-05-12,100855.70505164204,,True,True,False,False,False,False,False,True
760,74,5,5.0,,87164.84833103947,336000.0,False,True,False,False,False,True,False,False
761,,17,12.0,,173738.64864615336,1848000.0,True,True,False,False,False,True,False,False
763,40,11,3.0,,160793.92651641762,313600.0,False,True,False,False,False,True,False,False
765,84,8,9.0,,141121.36678737676,1360800.0,False,False,False,True,False,True,False,False
772,28,10,3.0,,90636.1781986206,358400.0,False,True,False,False,False,True,False,False
773,,14,4.0,,118089.1757610238,515200.0,True,True,False,False,False,True,False,False
775,,9,11.0,,103387.15995513834,1120000.0,True,True,False,False,False,True,False,False
780,,4,18.0,2020-12-15,112959.0690403014,2340800.0,True,True,False,False,False,False,False,False
783,,6,8.0,,183243.91643631863,1433600.0,True,True,False,False,False,True,False,False
787,86,8,,,164699.05670848917,2872800.0,False,False,False,True,False,True,True,False
789,,5,5.0,,90791.04978289924,420000.0,True,True,False,False,False,True,False,False
791,,8,13.0,,145519.06401772425,1814400.0,True,True,False,True,False,True,False,False
793,6,,2.0,2021-01-21,,168000.0,False,True,True,True,True,False,False,False
798,14,,6.0,,99167.35616550142,476000.0,False,True,True,True,False,True,False,False
799,70,,8.0,,165054.65924253294,1176000.0,False,False,True,True,False,True,False,False
801,,18,15.0,2021-07-29,135661.0020223351,1881600.0,True,True,False,False,False,False,False,False
803,,15,6.0,,109470.7487988729,705600.0,True,True,False,False,False,True,False,False
807,40,6,14.0,2023-02-12,,2688000.0,False,True,False,False,True,False,False,False
811,,18,9.0,,130634.45684168972,1075200.0,True,True,False,False,False,True,False,False
,8,18,2.0,,145358.65352669073,134400.0,False,True,False,False,False,True,False,False
816,99,10,9.0,,,716800.0,False,True,False,False,True,True,False,False
817,99,2,20.0,,176841.78505460493,3360000.0,False,True,False,False,False,True,False,False
818,,10,15.0,2022-10-25,85138.2709409504,1254400.0,True,True,False,False,False,False,False,False
820,38,8,20.0,,151405.8732788854,3024000.0,False,False,False,True,False,True,False,False
822,40,,18.0,2024-10-22,180981.06727740951,3192000.0,False,True,True,True,False,False,False,False
824,40,17,15.0,,163919.1565926406,2352000.0,False,True,False,False,False,True,False,False
825,52,8,12.0,2022-02-12,,1663200.0,False,True,False,True,True,False,False,False
834,99,7,18.0,,154249.1649317445,2872800.0,False,True,False,False,False,True,False,False
835,,15,,,,1209600.0,True,True,False,False,True,True,True,False
841,,17,11.0,,166085.261290217,1848000.0,True,True,False,False,False,True,False,False
842,40,8,15.0,,165392.01591022385,2268000.0,False,True,False,True,False,True,False,False
843,,14,17.0,,123497.08174442832,2189600.0,True,True,False,False,False,True,False,False
844,52,14,17.0,,139401.38964197852,,False,True,False,False,False,True,False,True
845,85,,15.0,2022-02-25,182711.87317567485,,False,False,True,True,False,False,False,True
846,100,8,4.0,,155603.1847432575,453600.0,False,False,False,True,False,True,False,False
848,31,,11.0,,142564.75968249646,,False,False,True,True,False,True,False,True
849,,2,20.0,2020-11-17,159055.50116017394,,True,True,False,False,False,False,False,True
850,79,16,15.0,,113270.18894128464,1702400.0,False,False,False,True,False,True,False,False
856,99,5,12.0,,,924000.0,False,True,False,False,True,True,False,False
857,50,,9.0,,173124.13329788417,1680000.0,False,False,True,True,False,True,False,False
862,14,15,14.0,2021-09-10,94110.56948992929,1310400.0,False,True,False,False,False,False,False,False
863,,9,18.0,,117610.41732328288,,True,True,False,False,False,True,False,True
864,99,1,2.0,2023-04-27,129359.68351451152,280000.0,False,True,False,False,False,False,False,False
865,17,,5.0,,85436.69183178051,537600.0,False,False,True,True,False,True,False,False
866,36,6,10.0,,191880.1708297871,1971200.0,False,True,False,False,False,True,False,False
867,36,19,2.0,,94297.26753532818,95200.0,False,True,False,False,False,True,False,False
869,40,8,15.0,,161410.37160919377,2419200.0,False,True,False,True,False,True,False,False
871,,18,,,136607.6534670374,537600.0,True,True,False,False,False,True,True,False
873,46,,19.0,,171346.7527611398,3404800.0,False,False,True,True,False,True,False,False
876,5,,10.0,,193082.944866627,1612800.0,False,False,True,True,False,True,False,False
878,,,9.0,,,1512000.0,True,True,True,True,True,True,False,False
881,97,,2.0,,121821.46083708292,336000.0,False,False,True,True,False,True,False,False
885,,17,3.0,,153210.47530334652,336000.0,True,True,False,False,False,True,False,False
887,,11,10.0,,146874.2872302456,1724800.0,True,True,False,False,False,True,False,False
889,89,16,10.0,,99841.74562850036,1064000.0,False,False,False,True,False,True,False,False
891,6,12,,,82316.76498420625,1680000.0,False,True,False,False,False,True,True,False
895,,10,17.0,2024-01-20,95039.07677031502,1433600.0,True,True,False,False,False,False,False,False
905,40,15,2.0,2022-07-29,100650.40538121558,201600.0,False,True,False,False,False,False,False,False
906,,1,11.0,,144829.93696149756,1400000.0,True,True,False,False,False,True,False,False
910,33,8,18.0,,144993.42456245073,2570400.0,False,False,False,True,False,True,False,False
912,40,2,18.0,,151883.7011849623,2856000.0,False,True,False,False,False,True,False,False
914,21,,6.0,,90962.95778570432,,False,False,True,True,False,True,False,True
915,61,,9.0,,,761600.0,False,False,True,True,True,True,False,False
,31,,,,123311.44589344996,257600.0,False,False,True,True,False,True,True,False
,,11,14.0,2024-10-17,157804.5527482747,2195200.0,True,True,False,False,False,False,False,False
932,74,16,17.0,,107852.13355539778,1915200.0,False,True,False,True,False,True,False,False
937,40,9,10.0,,108260.65069293178,1232000.0,False,True,False,False,False,True,False,False
938,56,,11.0,,89840.4030221978,,False,False,True,True,False,True,False,True
945,76,,6.0,2021-06-23,188694.32754905563,,False,False,True,True,False,False,False,True
946,,10,5.0,,95633.1582073763,448000.0,True,True,False,False,False,True,False,False
950,,16,1.0,,105350.82852688276,106400.0,True,True,False,True,False,True,False,False
951,,19,9.0,,89746.896338739,856800.0,True,True,False,False,False,True,False,False
955,,4,7.0,,,,True,True,False,False,True,True,False,True
963,73,,5.0,,198624.14162135604,784000.0,False,False,True,True,False,True,False,False
969,75,8,,,157862.8920010086,756000.0,False,False,False,True,False,True,True,False
970,69,8,1.0,,159102.65123343063,,False,False,False,True,False,True,False,True
975,,14,2.0,2024-06-12,,386400.0,True,True,False,False,True,False,False,False
978,75,16,5.0,2022-01-21,110594.27378484503,638400.0,False,False,False,True,False,False,False,False
979,36,19,,,98641.55342873752,1142400.0,False,True,False,False,False,True,True,False
980,,20,5.0,,229419.05295913783,1120000.0,True,True,False,False,False,True,False,False
982,29,,5.0,2021-09-20,104079.24439335914,,False,False,True,True,False,False,False,True
983,9,,8.0,,,957600.0,False,False,True,True,True,True,False,False
984,,9,4.0,2021-05-04,118331.9250578389,560000.0,True,True,False,False,False,False,False,False
986,63,8,6.0,,,756000.0,False,False,False,True,True,True,False,False
988,,19,4.0,,98923.9855038283,476000.0,True,True,False,False,False,True,False,False
989,,13,12.0,2024-09-07,203626.50308902696,2156000.0,True,True,False,False,False,False,False,False
996,25,16,7.0,,108365.00387475004,851200.0,False,False,False,True,False,True,False,False
1000,13,,14.0,,132139.9512744697,,False,False,True,True,False,True,False,True
1006,86,16,14.0,2023-10-26,106801.3939359183,1489600.0,False,False,False,True,False,False,False,False
1012,87,,18.0,,165182.7110571822,3225600.0,False,False,True,True,False,True,False,False
1015,,,,,91142.43836283132,252000.0,True,True,True,True,False,True,True,False
1019,74,5,14.0,,77270.42277036796,1176000.0,False,True,False,False,False,True,False,False
1020,67,8,9.0,,,1209600.0,False,False,False,True,True,True,False,False
1025,81,8,21.0,,141346.0989396484,3024000.0,False,False,False,True,False,True,False,False
1029,93,,3.0,,210934.03107780617,672000.0,False,False,True,True,False,True,False,False
,,18,18.0,,130428.03698574223,2284800.0,True,True,False,False,False,True,False,False
1035,28,,14.0,,107331.21773362091,,False,True,True,True,False,True,False,True
