Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price,Total_Cost,missing_company,invalid_company,missing_product,invalid_product,missing_price,missing_date,missing_qty,missing_total_cost
188,65,6,9.0,,192154.57809366577,1792000.0,False,False,False,False,False,True,False,False
192,57,11,9.0,,170576.61584922334,1254400.0,False,False,False,False,False,True,False,False
196,89,15,15.0,,91112.58144514287,1612800.0,False,False,False,False,False,True,False,False
198,19,11,9.0,,148443.11349861402,1254400.0,False,False,False,False,False,True,False,False
200,82,10,6.0,,94861.93349104078,537600.0,False,False,False,False,False,True,False,False
,59,18,13.0,2021-01-07,142599.77138049103,1612800.0,False,False,False,False,False,False,False,False
205,12,20,8.0,,223852.34446033032,1792000.0,False,False,False,False,False,True,False,False
206,35,18,12.0,,126095.39675629624,1612800.0,False,False,False,False,False,True,False,False
,3,14,1.0,,141518.7643259001,128800.0,False,False,False,False,False,True,False,False
208,46,20,16.0,,209254.8011339003,3360000.0,False,False,False,False,False,True,False,False
211,46,10,2.0,,84047.05940822819,268800.0,False,False,False,False,False,True,False,False
212,87,13,16.0,2021-01-23,211328.0593463328,3332000.0,False,False,False,False,False,False,False,False
213,63,9,16.0,,112190.77487331998,1904000.0,False,False,False,False,False,True,False,False
214,34,6,7.0,,183081.40942203416,1254400.0,False,False,False,False,False,True,False,False
217,37,20,2.0,,213890.41794489505,224000.0,False,False,False,False,False,True,False,False
218,9,13,11.0,,211216.06064181097,2156000.0,False,False,False,False,False,True,False,False
,75,11,1.0,,152409.91501730317,313600.0,False,False,False,False,False,True,False,False
224,32,3,17.0,2021-03-04,93527.21565264826,1612800.0,False,False,False,False,False,False,False,False
228,4,20,10.0,,229361.3507721969,2016000.0,False,False,False,False,False,True,False,False
229,72,6,13.0,,161609.88586160628,2150400.0,False,False,False,False,False,True,False,False
231,78,3,11.0,,99262.917917311,1209600.0,False,False,False,False,False,True,False,False
233,78,2,10.0,,158952.82082320438,1512000.0,False,False,False,False,False,True,False,False
235,1,10,12.0,,82859.53135103767,985600.0,False,False,False,False,False,True,False,False
236,30,3,10.0,2021-06-13,108277.85219292431,1008000.0,False,False,False,False,False,False,False,False
237,83,18,4.0,2023-11-30,133002.4178412807,537600.0,False,False,False,False,False,False,False,False
238,16,6,15.0,,164753.3485543196,2508800.0,False,False,False,False,False,True,False,False
239,96,1,15.0,2022-07-11,144531.3584221865,1960000.0,False,False,False,False,False,False,False,False
242,81,18,16.0,,125126.48883107794,2284800.0,False,False,False,False,False,True,False,False
,90,1,6.0,,135376.44047480496,980000.0,False,False,False,False,False,True,False,False
246,7,6,17.0,,170846.64089366305,3046400.0,False,False,False,False,False,True,False,False
247,90,18,9.0,,128265.16156318052,1344000.0,False,False,False,False,False,True,False,False
,39,3,1.0,,93440.12451106455,201600.0,False,False,False,False,False,True,False,False
250,37,17,17.0,2024-09-21,172537.17980104068,2856000.0,False,False,False,False,False,False,False,False
,29,2,13.0,,159509.3988458211,2016000.0,False,False,False,False,False,True,False,False
256,19,13,11.0,,203057.9330345118,2352000.0,False,False,False,False,False,True,False,False
261,33,6,1.0,,170107.77621806247,358400.0,False,False,False,False,False,True,False,False
262,2,13,7.0,,177116.54763571575,1372000.0,False,False,False,False,False,True,False,False
265,34,10,20.0,,97942.94379444518,1792000.0,False,False,False,False,False,True,False,False
269,42,4,8.0,,114506.28933811332,862400.0,False,False,False,False,False,True,False,False
270,15,12,5.0,,78446.14927285902,504000.0,False,False,False,False,False,True,False,False
272,41,5,5.0,,80731.90448514248,336000.0,False,False,False,False,False,True,False,False
276,65,6,13.0,,169303.06755912406,2150400.0,False,False,False,False,False,True,False,False
279,91,6,8.0,,176337.40375394258,1612800.0,False,False,False,False,False,True,False,False
281,77,20,12.0,,232632.9779995728,2912000.0,False,False,False,False,False,True,False,False
286,75,15,3.0,,107770.5471872011,403200.0,False,False,False,False,False,True,False,False
288,16,14,13.0,,132894.08811938966,1803200.0,False,False,False,False,False,True,False,False
289,37,14,12.0,,133617.15867521832,1416800.0,False,False,False,False,False,True,False,False
292,97,14,7.0,2023-07-20,120434.77960665588,1030400.0,False,False,False,False,False,False,False,False
294,80,6,15.0,2024-01-31,194779.14141339436,2867200.0,False,False,False,False,False,False,False,False
295,31,18,20.0,,129706.55586544747,2553600.0,False,False,False,False,False,True,False,False
296,68,13,16.0,,210348.92249287557,3332000.0,False,False,False,False,False,True,False,False
,50,3,3.0,,96193.59404992564,302400.0,False,False,False,False,False,True,False,False
298,93,9,11.0,,101746.77831541462,1344000.0,False,False,False,False,False,True,False,False
299,10,12,4.0,,91571.68703737554,420000.0,False,False,False,False,False,True,False,False
302,61,5,8.0,,89666.521921925,672000.0,False,False,False,False,False,True,False,False
304,16,19,14.0,,102502.17986585828,1332800.0,False,False,False,False,False,True,False,False
,76,14,9.0,,137135.58375736306,1288000.0,False,False,False,False,False,True,False,False
306,85,9,5.0,,117535.79062521756,448000.0,False,False,False,False,False,True,False,False
308,82,13,11.0,,179863.34949834773,1960000.0,False,False,False,False,False,True,False,False
310,90,20,2.0,2023-12-15,241461.3727878062,224000.0,False,False,False,False,False,False,False,False
311,64,11,12.0,,155824.65633161136,1724800.0,False,False,False,False,False,True,False,False
319,50,6,11.0,,162221.24185825375,1971200.0,False,False,False,False,False,True,False,False
320,93,10,11.0,2022-10-04,96047.73116671357,896000.0,False,False,False,False,False,False,False,False
321,30,15,7.0,,109446.55815312696,705600.0,False,False,False,False,False,True,False,False
325,53,4,13.0,,118460.2392765292,1478400.0,False,False,False,False,False,True,False,False
326,96,20,11.0,,223283.5094679447,2240000.0,False,False,False,False,False,True,False,False
330,23,2,18.0,2021-02-17,154294.7653713449,2856000.0,False,False,False,False,False,False,False,False
332,92,19,8.0,,104687.92838168627,761600.0,False,False,False,False,False,True,False,False
333,72,19,7.0,,87217.05664427331,571200.0,False,False,False,False,False,True,False,False
334,60,10,1.0,,85528.45471930961,179200.0,False,False,False,False,False,True,False,False
336,2,5,15.0,2021-12-15,85929.9712656287,1344000.0,False,False,False,False,False,False,False,False
337,5,6,4.0,,170896.3042602598,537600.0,False,False,False,False,False,True,False,False
338,90,9,5.0,2023-09-17,116048.83055326113,672000.0,False,False,False,False,False,False,False,False
340,97,7,14.0,,148783.99442437568,2116800.0,False,False,False,False,False,True,False,False
,39,13,17.0,,193698.19003873647,3332000.0,False,False,False,False,False,True,False,False
342,47,1,2.0,,132492.39094385027,420000.0,False,False,False,False,False,True,False,False
345,89,14,16.0,,132648.11516137398,1932000.0,False,False,False,False,False,True,False,False
347,23,18,15.0,,140079.92468433527,1881600.0,False,False,False,False,False,True,False,False
352,49,15,2.0,,101023.32427232272,100800.0,False,False,False,False,False,True,False,False
353,94,2,14.0,,169074.80203791204,2352000.0,False,False,False,False,False,True,False,False
354,45,3,19.0,,96333.81672103098,1814400.0,False,False,False,False,False,True,False,False
355,96,6,14.0,,189201.5194036555,2508800.0,False,False,False,False,False,True,False,False
361,93,3,20.0,2022-11-16,91156.79418428092,2016000.0,False,False,False,False,False,False,False,False
362,70,15,13.0,2021-09-02,107991.27867864278,1310400.0,False,False,False,False,False,False,False,False
365,9,7,12.0,2022-07-21,144951.1778679665,1814400.0,False,False,False,False,False,False,False,False
,9,15,4.0,,102926.21315151996,302400.0,False,False,False,False,False,True,False,False
369,23,6,8.0,,180208.39335179311,1254400.0,False,False,False,False,False,True,False,False
371,60,10,12.0,,91322.25054159606,985600.0,False,False,False,False,False,True,False,False
,2,9,17.0,,106510.00882228914,1904000.0,False,False,False,False,False,True,False,False
374,47,18,4.0,,140797.39872194422,403200.0,False,False,False,False,False,True,False,False
375,48,1,12.0,,150144.94446411054,1680000.0,False,False,False,False,False,True,False,False
378,60,6,7.0,2023-03-03,190095.19204704833,1433600.0,False,False,False,False,False,False,False,False
379,79,20,13.0,,228690.9448279106,2912000.0,False,False,False,False,False,True,False,False
380,86,14,19.0,,130927.97901286263,2576000.0,False,False,False,False,False,True,False,False
381,45,6,14.0,2022-04-16,193178.04310584525,2688000.0,False,False,False,False,False,False,False,False
390,31,18,0.0,,145861.46161517248,134400.0,False,False,False,False,False,True,False,False
391,55,4,8.0,2021-01-07,112858.8954691749,1108800.0,False,False,False,False,False,False,False,False
392,23,6,13.0,,193116.8363277508,2508800.0,False,False,False,False,False,True,False,False
394,96,5,8.0,,75705.21119251338,588000.0,False,False,False,False,False,True,False,False
396,73,14,7.0,,130692.865480406,1030400.0,False,False,False,False,False,True,False,False
397,3,18,20.0,,146532.5079912479,2553600.0,False,False,False,False,False,True,False,False
398,67,19,3.0,,85879.18407993008,190400.0,False,False,False,False,False,True,False,False
401,25,11,10.0,,150549.1287399247,1724800.0,False,False,False,False,False,True,False,False
,7,2,4.0,2023-03-12,152212.0045285784,840000.0,False,False,False,False,False,False,False,False
,80,2,7.0,,153078.53611749125,1176000.0,False,False,False,False,False,True,False,False
411,83,14,20.0,,141512.84354194053,2447200.0,False,False,False,False,False,True,False,False
,48,19,15.0,,96507.86977365884,1523200.0,False,False,False,False,False,True,False,False
413,66,6,14.0,2022-11-08,195890.99897102977,2688000.0,False,False,False,False,False,False,False,False
418,53,20,18.0,2023-05-08,224935.86187452555,4032000.0,False,False,False,False,False,False,False,False
422,20,10,2.0,,82112.75814421488,268800.0,False,False,False,False,False,True,False,False
424,84,2,4.0,,160801.69189779204,840000.0,False,False,False,False,False,True,False,False
425,61,10,9.0,2023-12-08,83380.98746974408,716800.0,False,False,False,False,False,False,False,False
427,50,13,4.0,,201636.07502094435,588000.0,False,False,False,False,False,True,False,False
428,67,14,6.0,,137828.0382743629,772800.0,False,False,False,False,False,True,False,False
430,83,7,4.0,,155287.79472313894,453600.0,False,False,False,False,False,True,False,False
432,65,7,7.0,,158094.61763168348,1058400.0,False,False,False,False,False,True,False,False
433,82,10,2.0,,85186.25755802091,179200.0,False,False,False,False,False,True,False,False
436,38,12,5.0,2024-05-06,78457.87537510919,420000.0,False,False,False,False,False,False,False,False
438,25,14,8.0,2022-07-10,132068.61061579327,901600.0,False,False,False,False,False,False,False,False
439,85,11,19.0,,165903.84206341277,3136000.0,False,False,False,False,False,True,False,False
446,19,15,19.0,2021-04-26,102232.37556566,1915200.0,False,False,False,False,False,False,False,False
448,85,12,12.0,,90882.99761780868,924000.0,False,False,False,False,False,True,False,False
450,25,7,13.0,,139914.75750516166,1965600.0,False,False,False,False,False,True,False,False
451,61,4,6.0,,120120.41893833502,616000.0,False,False,False,False,False,True,False,False
452,81,9,4.0,,115869.64852687622,560000.0,False,False,False,False,False,True,False,False
454,20,7,17.0,,155678.46448570368,2721600.0,False,False,False,False,False,True,False,False
458,44,11,15.0,2021-10-31,167102.85938210614,2195200.0,False,False,False,False,False,False,False,False
459,97,18,15.0,,125257.22228112156,2150400.0,False,False,False,False,False,True,False,False
462,70,12,16.0,2023-08-31,83296.33882471976,1344000.0,False,False,False,False,False,False,False,False
465,62,7,3.0,,163419.6311683842,604800.0,False,False,False,False,False,True,False,False
466,9,7,12.0,,165951.88215261785,1965600.0,False,False,False,False,False,True,False,False
468,57,12,3.0,2020-11-21,87951.63783153906,168000.0,False,False,False,False,False,False,False,False
471,33,4,20.0,,116123.3901277338,2464000.0,False,False,False,False,False,True,False,False
475,29,7,7.0,2021-06-24,144184.91765968793,1209600.0,False,False,False,False,False,False,False,False
476,81,3,18.0,,92558.3553058298,1814400.0,False,False,False,False,False,True,False,False
477,25,15,19.0,2022-07-09,110264.68749793828,1814400.0,False,False,False,False,False,False,False,False
478,71,12,7.0,,77981.98477311952,588000.0,False,False,False,False,False,True,False,False
,38,10,15.0,,82190.63916763097,1344000.0,False,False,False,False,False,True,False,False
483,35,10,3.0,,97416.95123813517,358400.0,False,False,False,False,False,True,False,False
484,91,18,9.0,,124499.03674511088,1344000.0,False,False,False,False,False,True,False,False
485,9,9,9.0,,121987.68757586143,1120000.0,False,False,False,False,False,True,False,False
488,79,12,15.0,2022-11-15,87081.20916483448,1260000.0,False,False,False,False,False,False,False,False
,94,10,14.0,,82492.27152398496,1344000.0,False,False,False,False,False,True,False,False
493,89,9,7.0,,115005.10014692052,784000.0,False,False,False,False,False,True,False,False
,87,6,9.0,2021-11-09,175814.63883545605,1433600.0,False,False,False,False,False,False,False,False
501,48,12,3.0,,92372.4461432679,336000.0,False,False,False,False,False,True,False,False
503,59,5,6.0,,90295.91143315984,420000.0,False,False,False,False,False,True,False,False
505,21,19,6.0,,97872.9557520442,666400.0,False,False,False,False,False,True,False,False
508,76,13,5.0,2023-03-16,190133.478844532,1176000.0,False,False,False,False,False,False,False,False
511,72,3,6.0,,108919.82844742108,705600.0,False,False,False,False,False,True,False,False
513,31,9,12.0,2021-06-15,117519.21071250278,1232000.0,False,False,False,False,False,False,False,False
516,97,18,6.0,,126969.72319916936,806400.0,False,False,False,False,False,True,False,False
518,73,7,18.0,,150348.32726742612,2570400.0,False,False,False,False,False,True,False,False
520,2,20,9.0,,209110.6056265874,2240000.0,False,False,False,False,False,True,False,False
522,86,4,7.0,,117911.49848664194,862400.0,False,False,False,False,False,True,False,False
526,38,20,13.0,,229308.27636612905,3136000.0,False,False,False,False,False,True,False,False
527,30,10,7.0,2023-11-21,89239.94817002164,716800.0,False,False,False,False,False,False,False,False
528,49,14,15.0,,128983.038962418,1803200.0,False,False,False,False,False,True,False,False
529,75,20,14.0,,222857.5721026943,3136000.0,False,False,False,False,False,True,False,False
532,72,3,2.0,,101232.00688095312,201600.0,False,False,False,False,False,True,False,False
534,37,9,5.0,,121950.76166778148,672000.0,False,False,False,False,False,True,False,False
537,83,19,13.0,,87101.68105173719,1142400.0,False,False,False,False,False,True,False,False
,37,12,2.0,2022-10-29,76938.44575568051,252000.0,False,False,False,False,False,False,False,False
,58,9,15.0,,108560.36241590972,1568000.0,False,False,False,False,False,True,False,False
,87,4,9.0,,131402.57031389486,1232000.0,False,False,False,False,False,True,False,False
544,46,12,8.0,,77452.67246385838,588000.0,False,False,False,False,False,True,False,False
548,42,9,1.0,,113423.25523103152,112000.0,False,False,False,False,False,True,False,False
550,26,15,17.0,,98507.6615728729,1612800.0,False,False,False,False,False,True,False,False
552,60,4,14.0,2022-12-20,117183.67308255116,1601600.0,False,False,False,False,False,False,False,False
553,5,14,8.0,,124308.01175525536,1159200.0,False,False,False,False,False,True,False,False
554,98,2,4.0,2024-07-19,172417.077732707,672000.0,False,False,False,False,False,False,False,False
558,58,19,15.0,,88981.82923378023,1332800.0,False,False,False,False,False,True,False,False
,82,17,20.0,,159140.1361099736,3192000.0,False,False,False,False,False,True,False,False
,20,2,9.0,,152240.62335359034,1512000.0,False,False,False,False,False,True,False,False
562,87,10,6.0,,87740.00314147439,537600.0,False,False,False,False,False,True,False,False
563,65,7,19.0,2020-12-17,162536.63601916394,3024000.0,False,False,False,False,False,False,False,False
564,9,13,16.0,,198114.8349616088,2940000.0,False,False,False,False,False,True,False,False
565,48,2,7.0,,177270.94469484594,1344000.0,False,False,False,False,False,True,False,False
570,81,4,8.0,2021-12-24,122170.77707324745,862400.0,False,False,False,False,False,False,False,False
572,47,5,1.0,,78413.05734907744,168000.0,False,False,False,False,False,True,False,False
573,23,15,20.0,,100377.6050587468,1915200.0,False,False,False,False,False,True,False,False
574,71,11,10.0,,158075.93712583158,1724800.0,False,False,False,False,False,True,False,False
577,66,17,3.0,,176768.54963321134,336000.0,False,False,False,False,False,True,False,False
578,7,1,14.0,,128525.10523109438,1820000.0,False,False,False,False,False,True,False,False
579,41,1,9.0,2022-04-12,152410.8666447557,1260000.0,False,False,False,False,False,False,False,False
584,27,11,7.0,,153991.98551524364,1254400.0,False,False,False,False,False,True,False,False
,57,14,14.0,,119568.52459154748,1674400.0,False,False,False,False,False,True,False,False
588,5,4,4.0,,130001.65916847187,369600.0,False,False,False,False,False,True,False,False
589,84,4,19.0,,125924.86962845163,2340800.0,False,False,False,False,False,True,False,False
,98,3,21.0,,109976.08943212449,2016000.0,False,False,False,False,False,True,False,False
593,25,10,15.0,,83453.26325227851,1433600.0,False,False,False,False,False,True,False,False
598,19,10,12.0,,98510.85018128312,985600.0,False,False,False,False,False,True,False,False
600,76,5,12.0,,82466.5560094439,1092000.0,False,False,False,False,False,True,False,False
601,81,13,10.0,,197784.02561392865,1764000.0,False,False,False,False,False,True,False,False
605,66,11,20.0,,145932.46110245804,3136000.0,False,False,False,False,False,True,False,False
608,78,15,18.0,,98763.04547858948,1713600.0,False,False,False,False,False,True,False,False
611,34,17,13.0,,152767.67191096564,2352000.0,False,False,False,False,False,True,False,False
612,25,13,13.0,,206668.59909141765,2744000.0,False,False,False,False,False,True,False,False
614,75,20,16.0,,230966.88363529515,3584000.0,False,False,False,False,False,True,False,False
619,48,1,12.0,,149596.17944642412,1820000.0,False,False,False,False,False,True,False,False
,35,4,17.0,,130939.27612816634,2094400.0,False,False,False,False,False,True,False,False
626,60,3,5.0,,91779.7762320766,604800.0,False,False,False,False,False,True,False,False
627,98,13,16.0,2022-06-19,199048.51986272135,2940000.0,False,False,False,False,False,False,False,False
,53,1,12.0,2023-04-28,145825.97236562584,1680000.0,False,False,False,False,False,False,False,False
630,92,18,6.0,,132682.21483630335,806400.0,False,False,False,False,False,True,False,False
631,13,14,12.0,,126257.12621386792,1545600.0,False,False,False,False,False,True,False,False
633,77,3,15.0,2021-02-09,102206.21658731796,1512000.0,False,False,False,False,False,False,False,False
634,89,11,10.0,,162539.50611361448,1411200.0,False,False,False,False,False,True,False,False
635,84,3,11.0,2023-09-21,96519.47485426144,1108800.0,False,False,False,False,False,False,False,False
636,75,11,13.0,,169947.96833388295,2195200.0,False,False,False,False,False,True,False,False
645,67,20,2.0,2022-04-08,214481.28105628816,672000.0,False,False,False,False,False,False,False,False
646,11,2,14.0,,153028.19375251193,2520000.0,False,False,False,False,False,True,False,False
650,45,17,9.0,,174228.6613338332,1344000.0,False,False,False,False,False,True,False,False
652,2,17,13.0,,178299.00846243824,2016000.0,False,False,False,False,False,True,False,False
653,35,2,20.0,2024-07-28,162666.37469894515,3192000.0,False,False,False,False,False,False,False,False
654,82,14,2.0,,134774.55425962023,128800.0,False,False,False,False,False,True,False,False
655,26,10,10.0,,92322.00333308314,985600.0,False,False,False,False,False,True,False,False
657,89,4,19.0,2021-08-25,117534.10476170528,2464000.0,False,False,False,False,False,False,False,False
658,90,3,19.0,,106203.55892589867,2016000.0,False,False,False,False,False,True,False,False
660,94,19,4.0,2021-07-17,86249.61159003929,476000.0,False,False,False,False,False,False,False,False
661,85,12,15.0,,87804.27729644421,1176000.0,False,False,False,False,False,True,False,False
662,54,15,5.0,,97456.23446185346,403200.0,False,False,False,False,False,True,False,False
664,7,4,8.0,,123698.00518514204,1108800.0,False,False,False,False,False,True,False,False
665,92,11,4.0,2023-01-14,141385.28811665243,784000.0,False,False,False,False,False,False,False,False
668,64,15,9.0,,109712.07606590334,806400.0,False,False,False,False,False,True,False,False
673,79,12,20.0,,79766.39765070807,1680000.0,False,False,False,False,False,True,False,False
674,13,11,11.0,,167931.44920673396,1568000.0,False,False,False,False,False,True,False,False
675,54,2,15.0,,184609.8071318304,2688000.0,False,False,False,False,False,True,False,False
677,49,6,16.0,2023-04-16,173814.061610834,2688000.0,False,False,False,False,False,False,False,False
679,85,10,17.0,,87260.76372691721,1523200.0,False,False,False,False,False,True,False,False
680,34,9,10.0,,122751.31795947083,1008000.0,False,False,False,False,False,True,False,False
682,41,18,19.0,,125844.27723059728,2688000.0,False,False,False,False,False,True,False,False
683,24,2,4.0,,169809.9782301994,504000.0,False,False,False,False,False,True,False,False
684,48,14,14.0,,135043.57761759235,1932000.0,False,False,False,False,False,True,False,False
686,92,10,10.0,,83092.57666074653,985600.0,False,False,False,False,False,True,False,False
688,71,18,8.0,,123787.63355967127,940800.0,False,False,False,False,False,True,False,False
689,79,9,18.0,,113288.3624210798,2128000.0,False,False,False,False,False,True,False,False
690,3,11,13.0,,147133.21295209293,1881600.0,False,False,False,False,False,True,False,False
691,13,1,5.0,,141296.89933193018,840000.0,False,False,False,False,False,True,False,False
